timestamp,sujeto,sesion,label,handedness,score,img_0_x,img_0_y,img_0_z,img_1_x,img_1_y,img_1_z,img_2_x,img_2_y,img_2_z,img_3_x,img_3_y,img_3_z,img_4_x,img_4_y,img_4_z,img_5_x,img_5_y,img_5_z,img_6_x,img_6_y,img_6_z,img_7_x,img_7_y,img_7_z,img_8_x,img_8_y,img_8_z,img_9_x,img_9_y,img_9_z,img_10_x,img_10_y,img_10_z,img_11_x,img_11_y,img_11_z,img_12_x,img_12_y,img_12_z,img_13_x,img_13_y,img_13_z,img_14_x,img_14_y,img_14_z,img_15_x,img_15_y,img_15_z,img_16_x,img_16_y,img_16_z,img_17_x,img_17_y,img_17_z,img_18_x,img_18_y,img_18_z,img_19_x,img_19_y,img_19_z,img_20_x,img_20_y,img_20_z,wld_0_x,wld_0_y,wld_0_z,wld_1_x,wld_1_y,wld_1_z,wld_2_x,wld_2_y,wld_2_z,wld_3_x,wld_3_y,wld_3_z,wld_4_x,wld_4_y,wld_4_z,wld_5_x,wld_5_y,wld_5_z,wld_6_x,wld_6_y,wld_6_z,wld_7_x,wld_7_y,wld_7_z,wld_8_x,wld_8_y,wld_8_z,wld_9_x,wld_9_y,wld_9_z,wld_10_x,wld_10_y,wld_10_z,wld_11_x,wld_11_y,wld_11_z,wld_12_x,wld_12_y,wld_12_z,wld_13_x,wld_13_y,wld_13_z,wld_14_x,wld_14_y,wld_14_z,wld_15_x,wld_15_y,wld_15_z,wld_16_x,wld_16_y,wld_16_z,wld_17_x,wld_17_y,wld_17_z,wld_18_x,wld_18_y,wld_18_z,wld_19_x,wld_19_y,wld_19_z,wld_20_x,wld_20_y,wld_20_z
2026-07-21T20:55:04.981,adrian,20260721_205103,D,Left,0.9873,0.3962,0.764519,0.0,0.343192,0.736353,-0.02024,0.304469,0.657683,-0.033996,0.292388,0.591641,-0.050564,0.308361,0.530002,-0.066035,0.3176,0.517169,-0.007373,0.307352,0.401168,-0.028058,0.304635,0.335205,-0.044363,0.30921,0.276286,-0.05627,0.347524,0.514512,-0.013612,0.340246,0.407105,-0.051157,0.324094,0.467173,-0.068545,0.320904,0.529885,-0.071323,0.376382,0.522422,-0.023347,0.37073,0.422296,-0.053578,0.350891,0.47188,-0.060506,0.346798,0.531143,-0.05697,0.407632,0.541925,-0.035417,0.398602,0.459048,-0.052672,0.378174,0.479127,-0.055197,0.369093,0.523213,-0.052832,0.023624,0.09013,0.026008,-0.008418,0.071002,0.012331,-0.026663,0.053244,-0.003211,-0.034161,0.030384,-0.030182,-0.027571,0.007633,-0.048946,-0.023994,0.003064,0.007791,-0.024272,-0.027742,0.007441,-0.029112,-0.051011,0.00233,-0.028189,-0.070055,-0.012635,-0.003516,-0.003586,0.006199,-0.011175,-0.029824,-0.020339,-0.020527,-0.011578,-0.043348,-0.024435,0.006981,-0.047764,0.015652,-0.004115,-0.004297,0.007788,-0.021335,-0.026036,-0.003053,-0.009158,-0.044238,-0.007396,0.009444,-0.051419,0.028487,0.011667,-0.013568,0.027438,-0.008982,-0.023151,0.011471,-0.009481,-0.041493,0.003862,0.006389,-0.052541
2026-07-21T20:55:05.119,adrian,20260721_205103,D,Left,0.9896,0.387724,0.768417,0.0,0.335554,0.741149,-0.019738,0.295478,0.661688,-0.033447,0.281802,0.5939,-0.05025,0.298206,0.5314,-0.066023,0.310505,0.519025,-0.00657,0.30002,0.400087,-0.026784,0.296504,0.334196,-0.042543,0.299828,0.274552,-0.054243,0.339633,0.516991,-0.013081,0.329692,0.408279,-0.050433,0.312212,0.46915,-0.067519,0.3084,0.530777,-0.07019,0.367923,0.52517,-0.023052,0.360453,0.421417,-0.053531,0.339705,0.473767,-0.059841,0.334971,0.533816,-0.05581,0.398769,0.544884,-0.035345,0.388454,0.460162,-0.053195,0.367162,0.481295,-0.055774,0.357539,0.525409,-0.053359,0.022778,0.090129,0.023925,-0.008899,0.070547,0.011818,-0.027311,0.053172,-0.002962,-0.035273,0.030439,-0.029556,-0.028027,0.007593,-0.047216,-0.022801,0.003348,0.008608,-0.023438,-0.02817,0.008757,-0.028538,-0.0517,0.003615,-0.027964,-0.070859,-0.011556,-0.003271,-0.003553,0.006574,-0.01233,-0.029307,-0.019621,-0.022187,-0.011752,-0.042103,-0.02659,0.006743,-0.047096,0.014967,-0.004035,-0.00482,0.006441,-0.021452,-0.026178,-0.005038,-0.009554,-0.044287,-0.009899,0.009529,-0.051708,0.027319,0.011646,-0.014965,0.026105,-0.008741,-0.024614,0.009523,-0.008897,-0.043225,0.001934,0.006238,-0.05422
2026-07-21T20:55:05.250,adrian,20260721_205103,D,Left,0.9894,0.380154,0.770358,-0.0,0.326015,0.74251,-0.019114,0.285663,0.661417,-0.032352,0.27121,0.59385,-0.048967,0.287321,0.53305,-0.064644,0.301091,0.519361,-0.004519,0.291896,0.400869,-0.024626,0.288445,0.335222,-0.040592,0.29229,0.27567,-0.052491,0.330658,0.516658,-0.011525,0.321241,0.40694,-0.049654,0.301897,0.469603,-0.067344,0.29748,0.533434,-0.069974,0.359162,0.524958,-0.022056,0.351456,0.422323,-0.05274,0.329259,0.473917,-0.059787,0.324317,0.534219,-0.056018,0.390264,0.545269,-0.03487,0.379729,0.460369,-0.052326,0.356796,0.480612,-0.055062,0.346411,0.525219,-0.052783,0.02263,0.090712,0.022411,-0.008855,0.070617,0.010812,-0.02755,0.052919,-0.001856,-0.03588,0.029707,-0.027323,-0.029026,0.007388,-0.043939,-0.022822,0.003079,0.009147,-0.023191,-0.02788,0.009394,-0.028068,-0.051229,0.004545,-0.027337,-0.070182,-0.010116,-0.003088,-0.003344,0.006541,-0.012175,-0.029392,-0.019361,-0.022725,-0.011582,-0.041059,-0.02757,0.007232,-0.04497,0.01499,-0.003808,-0.005049,0.006181,-0.021378,-0.026422,-0.005807,-0.009729,-0.043667,-0.010755,0.009202,-0.050448,0.027024,0.011635,-0.015609,0.025528,-0.008779,-0.025291,0.008529,-0.009382,-0.043399,0.000504,0.005908,-0.054278
2026-07-21T20:55:05.384,adrian,20260721_205103,D,Left,0.9899,0.37151,0.769808,-0.0,0.318454,0.742828,-0.019172,0.277753,0.66529,-0.033268,0.262244,0.599809,-0.050499,0.275764,0.535796,-0.066565,0.293201,0.518744,-0.007492,0.284068,0.396724,-0.027851,0.27986,0.332043,-0.043305,0.28215,0.273152,-0.054755,0.322155,0.517468,-0.014533,0.311012,0.406095,-0.052009,0.290832,0.46816,-0.068427,0.285869,0.530495,-0.070553,0.350078,0.526764,-0.024967,0.341502,0.422507,-0.05471,0.319133,0.474973,-0.059804,0.313951,0.533797,-0.055164,0.381116,0.547496,-0.037776,0.370523,0.461702,-0.054526,0.346871,0.481723,-0.056136,0.335846,0.524595,-0.053218,0.02295,0.08991,0.024778,-0.008581,0.070473,0.01287,-0.027114,0.053749,-0.001034,-0.036392,0.032181,-0.027742,-0.030577,0.008808,-0.045606,-0.02259,0.003124,0.009441,-0.022685,-0.028672,0.009507,-0.027891,-0.051801,0.004157,-0.027981,-0.070216,-0.01117,-0.003042,-0.003511,0.006617,-0.012954,-0.029497,-0.019583,-0.02424,-0.011761,-0.041324,-0.029486,0.007046,-0.045741,0.014561,-0.003795,-0.005246,0.005274,-0.021452,-0.026763,-0.006983,-0.009626,-0.044347,-0.012224,0.009287,-0.051448,0.026541,0.011991,-0.015722,0.025008,-0.008327,-0.025729,0.007315,-0.008595,-0.04428,-0.000865,0.006039,-0.05497
2026-07-21T20:55:05.519,adrian,20260721_205103,D,Left,0.9894,0.364133,0.769675,-0.0,0.311212,0.742565,-0.018584,0.270675,0.66312,-0.032378,0.253808,0.59875,-0.049397,0.266333,0.534587,-0.065291,0.287612,0.518512,-0.008049,0.278308,0.394486,-0.029169,0.273303,0.329873,-0.045095,0.275122,0.270839,-0.05673,0.316387,0.517308,-0.015464,0.304217,0.403052,-0.053887,0.281862,0.464321,-0.070496,0.276097,0.527489,-0.072457,0.344271,0.526472,-0.026183,0.33496,0.418988,-0.056623,0.311068,0.472915,-0.061364,0.305569,0.532926,-0.056111,0.375475,0.546706,-0.039226,0.364423,0.459717,-0.056493,0.339963,0.481012,-0.057877,0.329011,0.524828,-0.054501,0.022168,0.089569,0.022811,-0.00921,0.070466,0.012407,-0.02757,0.053133,0.000301,-0.037893,0.031913,-0.024049,-0.032499,0.00835,-0.041217,-0.022442,0.003284,0.010405,-0.022556,-0.028806,0.010338,-0.028325,-0.052073,0.005342,-0.02887,-0.070074,-0.010324,-0.002984,-0.003477,0.006991,-0.013626,-0.029836,-0.018783,-0.026584,-0.012397,-0.039755,-0.031864,0.006263,-0.043712,0.014542,-0.003859,-0.005763,0.004457,-0.022026,-0.026769,-0.008077,-0.009707,-0.04338,-0.013727,0.009216,-0.049606,0.026067,0.011897,-0.017015,0.024199,-0.008335,-0.026539,0.006274,-0.008469,-0.0442,-0.001451,0.006186,-0.054124
2026-07-21T20:55:05.649,adrian,20260721_205103,D,Left,0.9898,0.359613,0.767559,-0.0,0.30644,0.740975,-0.018969,0.26479,0.661835,-0.033038,0.245625,0.59682,-0.050303,0.258447,0.531648,-0.066354,0.281644,0.517621,-0.008015,0.271957,0.393759,-0.030014,0.266484,0.329421,-0.046431,0.268477,0.27015,-0.058247,0.310048,0.516396,-0.015305,0.298128,0.398926,-0.054668,0.27584,0.461264,-0.071259,0.27018,0.524392,-0.072711,0.337939,0.525373,-0.025995,0.329024,0.415793,-0.057067,0.305143,0.470662,-0.061563,0.299574,0.530504,-0.055666,0.369314,0.545814,-0.039051,0.358172,0.458186,-0.056446,0.333749,0.479763,-0.057627,0.322982,0.523102,-0.053849,0.022915,0.089075,0.021465,-0.008652,0.070732,0.01204,-0.027383,0.053004,0.000562,-0.039065,0.031863,-0.023357,-0.033674,0.008117,-0.039123,-0.022298,0.003268,0.010462,-0.02267,-0.028897,0.010808,-0.028702,-0.052014,0.005541,-0.02929,-0.070233,-0.011091,-0.002922,-0.003355,0.007108,-0.013555,-0.030671,-0.018804,-0.026734,-0.013417,-0.039591,-0.031569,0.005238,-0.043421,0.014391,-0.004086,-0.005918,0.004702,-0.022733,-0.027124,-0.008016,-0.010213,-0.043822,-0.013866,0.008791,-0.049181,0.026106,0.01174,-0.017546,0.024437,-0.008266,-0.02689,0.006224,-0.008501,-0.044976,-0.001379,0.006036,-0.054762
2026-07-21T20:55:05.781,adrian,20260721_205103,D,Left,0.989,0.359585,0.768135,-0.0,0.305774,0.741063,-0.018445,0.264143,0.660395,-0.031668,0.245716,0.59303,-0.04831,0.25816,0.528398,-0.063671,0.280607,0.516153,-0.005017,0.270959,0.394556,-0.027003,0.265916,0.329555,-0.043951,0.268135,0.270005,-0.056131,0.308567,0.514658,-0.01255,0.297387,0.398664,-0.052449,0.27555,0.460475,-0.070087,0.269917,0.523678,-0.072073,0.336007,0.522682,-0.023603,0.328403,0.411164,-0.055907,0.304178,0.468538,-0.061398,0.298142,0.531001,-0.055631,0.366566,0.542785,-0.036935,0.355885,0.456208,-0.055511,0.332434,0.479835,-0.05737,0.322453,0.524672,-0.053658,0.024198,0.090144,0.018324,-0.008143,0.072131,0.010116,-0.026907,0.053176,-0.000493,-0.037396,0.030997,-0.02298,-0.033536,0.007929,-0.038303,-0.021615,0.003391,0.011073,-0.022426,-0.028212,0.0118,-0.027601,-0.051447,0.006524,-0.028514,-0.07066,-0.008953,-0.002773,-0.003292,0.007259,-0.013344,-0.030238,-0.017609,-0.025675,-0.01328,-0.038141,-0.03096,0.005302,-0.04436,0.014011,-0.004238,-0.006314,0.005309,-0.022764,-0.027271,-0.007899,-0.010588,-0.044422,-0.013749,0.009181,-0.050202,0.025389,0.011762,-0.01851,0.024395,-0.008385,-0.028242,0.006475,-0.008229,-0.046166,-0.000989,0.006392,-0.056658
2026-07-21T20:55:05.920,adrian,20260721_205103,D,Left,0.9889,0.359278,0.76887,-0.0,0.305614,0.740507,-0.019381,0.264707,0.660511,-0.033026,0.24622,0.592576,-0.05001,0.25888,0.526926,-0.065717,0.279741,0.517527,-0.004708,0.270494,0.396213,-0.026605,0.265932,0.331608,-0.04378,0.268123,0.271306,-0.056254,0.30797,0.515425,-0.011801,0.296438,0.398665,-0.051729,0.274885,0.460118,-0.070077,0.268921,0.523138,-0.072663,0.335636,0.522755,-0.022505,0.327813,0.410511,-0.054887,0.304041,0.468042,-0.061061,0.29805,0.530949,-0.055805,0.366528,0.541939,-0.035555,0.35557,0.455909,-0.054112,0.33238,0.479515,-0.056447,0.32241,0.524303,-0.0532,0.024309,0.089695,0.017954,-0.008098,0.07161,0.009523,-0.026666,0.053007,-0.001869,-0.037229,0.030843,-0.024051,-0.032493,0.007284,-0.039884,-0.021941,0.003831,0.010533,-0.022466,-0.027766,0.01142,-0.02791,-0.050823,0.005978,-0.028232,-0.069971,-0.009015,-0.003026,-0.003241,0.007244,-0.013357,-0.030073,-0.017892,-0.025759,-0.013255,-0.039429,-0.031142,0.005243,-0.046341,0.014288,-0.00442,-0.005907,0.005111,-0.023029,-0.027039,-0.007575,-0.010742,-0.044743,-0.013263,0.009152,-0.051858,0.025846,0.011289,-0.018043,0.024776,-0.008799,-0.027693,0.00694,-0.008386,-0.046388,-0.000496,0.006276,-0.05757
2026-07-21T20:55:06.053,adrian,20260721_205103,D,Left,0.9885,0.359182,0.769893,-0.0,0.304999,0.74213,-0.018745,0.264347,0.661087,-0.031689,0.248484,0.591637,-0.04792,0.263097,0.528192,-0.062838,0.280344,0.515604,-0.004596,0.271163,0.396558,-0.025783,0.266441,0.332117,-0.042272,0.268377,0.27292,-0.054252,0.308692,0.514146,-0.011881,0.298459,0.399446,-0.050858,0.278223,0.460423,-0.068173,0.273471,0.524321,-0.070128,0.336688,0.522437,-0.022713,0.330397,0.413116,-0.054442,0.307005,0.46918,-0.06012,0.301196,0.531813,-0.054685,0.36792,0.542385,-0.035865,0.35862,0.455483,-0.053985,0.336042,0.479128,-0.055838,0.326285,0.5253,-0.052325,0.023688,0.08993,0.019176,-0.008834,0.071752,0.00997,-0.027115,0.053003,-0.002227,-0.036285,0.030662,-0.025457,-0.030571,0.007728,-0.042224,-0.02219,0.00375,0.009937,-0.022653,-0.027752,0.010652,-0.027932,-0.050703,0.005158,-0.028327,-0.069459,-0.009732,-0.003044,-0.003315,0.007083,-0.01262,-0.030176,-0.018,-0.024123,-0.013032,-0.039208,-0.029162,0.005487,-0.045045,0.014401,-0.004276,-0.005543,0.006277,-0.022547,-0.026839,-0.00619,-0.010249,-0.044211,-0.011632,0.009491,-0.050098,0.025989,0.01149,-0.017001,0.02574,-0.008881,-0.026706,0.008312,-0.008496,-0.045147,0.000915,0.006543,-0.055551
2026-07-21T20:55:06.186,adrian,20260721_205103,D,Left,0.9889,0.365163,0.776462,-0.0,0.309996,0.749396,-0.019829,0.269512,0.669538,-0.032948,0.256162,0.597795,-0.049153,0.269063,0.531699,-0.064093,0.283035,0.523682,-0.004527,0.272843,0.404394,-0.02499,0.26897,0.338255,-0.041629,0.270959,0.277058,-0.054092,0.31208,0.520835,-0.011415,0.301062,0.407164,-0.049201,0.282908,0.467387,-0.067396,0.278557,0.52938,-0.070812,0.34048,0.528286,-0.021891,0.333926,0.420363,-0.053062,0.3125,0.475882,-0.059709,0.307146,0.538309,-0.055618,0.372053,0.547259,-0.034775,0.36241,0.459576,-0.05293,0.341368,0.4842,-0.055273,0.332193,0.532198,-0.052554,0.024499,0.089761,0.021149,-0.008166,0.071474,0.009315,-0.025885,0.053446,-0.005407,-0.034175,0.030528,-0.030953,-0.028148,0.007117,-0.048489,-0.022844,0.004613,0.007965,-0.023542,-0.02753,0.00853,-0.028638,-0.051015,0.003065,-0.028302,-0.069968,-0.011483,-0.003479,-0.00316,0.006846,-0.012437,-0.029813,-0.019089,-0.022979,-0.012925,-0.041182,-0.027004,0.005426,-0.047015,0.014867,-0.004737,-0.004284,0.006755,-0.022795,-0.025576,-0.004601,-0.010552,-0.043731,-0.00927,0.009233,-0.050358,0.027239,0.010271,-0.014762,0.026649,-0.010244,-0.024456,0.010142,-0.009113,-0.042995,0.003363,0.006178,-0.052802
2026-07-21T20:55:06.319,adrian,20260721_205103,D,Left,0.9896,0.367316,0.779611,-0.0,0.312459,0.752902,-0.020379,0.271929,0.67604,-0.034003,0.261187,0.605483,-0.050586,0.275229,0.539284,-0.065904,0.284709,0.525863,-0.005154,0.274628,0.407506,-0.0254,0.271205,0.341408,-0.042077,0.272965,0.280278,-0.054757,0.314319,0.52337,-0.011848,0.304125,0.413646,-0.049444,0.287119,0.473468,-0.068286,0.282452,0.534632,-0.072588,0.342985,0.531102,-0.022137,0.337381,0.425372,-0.053574,0.316856,0.480513,-0.060975,0.310958,0.542826,-0.057691,0.374947,0.550251,-0.034796,0.365866,0.463854,-0.053567,0.34588,0.489425,-0.056409,0.336349,0.537671,-0.054167,0.025131,0.089874,0.025366,-0.008048,0.071639,0.010533,-0.02548,0.054181,-0.006754,-0.032864,0.031727,-0.034991,-0.027004,0.008773,-0.053569,-0.023303,0.004464,0.006665,-0.023993,-0.027311,0.006253,-0.028788,-0.050379,0.00048,-0.028941,-0.069549,-0.015042,-0.003713,-0.003499,0.006532,-0.012186,-0.029522,-0.020494,-0.021875,-0.011685,-0.043856,-0.026468,0.006314,-0.050411,0.015163,-0.00483,-0.00357,0.007379,-0.022174,-0.025795,-0.003839,-0.009563,-0.045302,-0.00855,0.01005,-0.053345,0.028088,0.010472,-0.012618,0.02738,-0.009839,-0.023108,0.010992,-0.008493,-0.042643,0.004349,0.007211,-0.053504
2026-07-21T20:55:06.451,adrian,20260721_205103,D,Left,0.9914,0.364452,0.780989,0.0,0.309789,0.753848,-0.022129,0.270454,0.675804,-0.036463,0.263408,0.604014,-0.053447,0.279539,0.537656,-0.069026,0.282602,0.523137,-0.005811,0.273398,0.407055,-0.026194,0.271653,0.34106,-0.043025,0.274621,0.280248,-0.055844,0.313251,0.520718,-0.0116,0.304134,0.415963,-0.049564,0.288723,0.475606,-0.068936,0.284368,0.536705,-0.073583,0.342749,0.528668,-0.021154,0.337993,0.426258,-0.05331,0.318903,0.480349,-0.061285,0.313253,0.542115,-0.058227,0.374962,0.548152,-0.03317,0.366356,0.464049,-0.052722,0.347456,0.488891,-0.056064,0.338135,0.536119,-0.053956,0.024255,0.090045,0.026954,-0.008898,0.071984,0.010222,-0.02545,0.054459,-0.008653,-0.030889,0.031553,-0.037964,-0.024336,0.008864,-0.055873,-0.024033,0.004312,0.005115,-0.024246,-0.026646,0.004082,-0.02783,-0.049425,-0.001624,-0.02753,-0.068851,-0.01755,-0.00389,-0.003582,0.006274,-0.011441,-0.028556,-0.021674,-0.019743,-0.0103,-0.045907,-0.024566,0.007575,-0.052824,0.015473,-0.004849,-0.00265,0.008481,-0.021322,-0.026245,-0.001952,-0.008682,-0.046452,-0.006449,0.010717,-0.055343,0.02893,0.010589,-0.01076,0.028353,-0.009554,-0.022101,0.012679,-0.00807,-0.042383,0.006352,0.007396,-0.054057
2026-07-21T20:55:06.586,adrian,20260721_205103,D,Left,0.9914,0.360541,0.782213,0.0,0.305364,0.751803,-0.019883,0.268118,0.669588,-0.032152,0.264856,0.595878,-0.0475,0.281063,0.531247,-0.061694,0.280237,0.520713,-0.002513,0.271979,0.404511,-0.021525,0.271316,0.338037,-0.037667,0.274853,0.277809,-0.049945,0.310553,0.518826,-0.008656,0.302672,0.412879,-0.044335,0.287376,0.464174,-0.064048,0.281689,0.5202,-0.069537,0.340085,0.52663,-0.018333,0.336057,0.422668,-0.049556,0.318149,0.474746,-0.058466,0.312706,0.536796,-0.056145,0.372154,0.545783,-0.030236,0.364373,0.459823,-0.050008,0.346831,0.483848,-0.053827,0.338271,0.532472,-0.051922,0.023032,0.091152,0.022902,-0.010041,0.07288,0.007015,-0.02618,0.053105,-0.012329,-0.028988,0.029725,-0.041235,-0.021731,0.006866,-0.058215,-0.024611,0.004113,0.004842,-0.024269,-0.027105,0.002972,-0.027056,-0.050006,-0.002589,-0.026776,-0.069383,-0.019043,-0.003894,-0.003509,0.006462,-0.011053,-0.029432,-0.020578,-0.019319,-0.013312,-0.045812,-0.025061,0.004156,-0.054442,0.015781,-0.004586,-0.002449,0.009085,-0.02269,-0.02534,-0.000708,-0.009889,-0.046251,-0.005901,0.010265,-0.055831,0.029199,0.010575,-0.010841,0.02875,-0.010521,-0.021788,0.013722,-0.009241,-0.042159,0.007584,0.00691,-0.053159
2026-07-21T20:55:06.722,adrian,20260721_205103,D,Left,0.9902,0.359985,0.77245,0.0,0.305142,0.744408,-0.0223,0.268308,0.663625,-0.035643,0.266234,0.589324,-0.05134,0.281082,0.522609,-0.065648,0.277495,0.513791,-0.005683,0.268534,0.399385,-0.024741,0.268562,0.332868,-0.040777,0.27353,0.272603,-0.053123,0.309014,0.510828,-0.010658,0.30171,0.405971,-0.045972,0.289051,0.458679,-0.06526,0.285784,0.516289,-0.070821,0.339683,0.518492,-0.019285,0.336902,0.416048,-0.050177,0.320386,0.465447,-0.059361,0.315672,0.526558,-0.057814,0.372551,0.537443,-0.030299,0.365909,0.451701,-0.050099,0.348679,0.47401,-0.054515,0.339528,0.522113,-0.05346,0.023697,0.090255,0.026204,-0.00973,0.072929,0.00824,-0.025326,0.053286,-0.012604,-0.027902,0.029927,-0.041969,-0.021185,0.00692,-0.058933,-0.025676,0.004254,0.003511,-0.025323,-0.026375,0.001133,-0.028011,-0.049167,-0.005076,-0.026795,-0.068255,-0.022726,-0.004273,-0.003509,0.006142,-0.010821,-0.029286,-0.021489,-0.017542,-0.013241,-0.04719,-0.022483,0.004641,-0.056187,0.016435,-0.004836,-0.001575,0.010439,-0.02274,-0.024662,0.00145,-0.010603,-0.046351,-0.003407,0.009398,-0.056653,0.030561,0.010096,-0.00871,0.030464,-0.010855,-0.019577,0.015976,-0.010222,-0.040395,0.009298,0.006245,-0.052097
2026-07-21T20:55:06.854,adrian,20260721_205103,D,Left,0.9911,0.361996,0.76985,0.0,0.30688,0.739253,-0.021949,0.270629,0.658331,-0.035102,0.267656,0.583226,-0.050746,0.282932,0.516032,-0.065006,0.280521,0.510939,-0.00422,0.272466,0.395297,-0.023034,0.272458,0.328458,-0.03921,0.276478,0.268518,-0.051577,0.311252,0.508431,-0.009043,0.303645,0.404677,-0.044168,0.28923,0.452556,-0.064153,0.283732,0.508071,-0.070197,0.341462,0.515988,-0.017495,0.338348,0.413342,-0.048109,0.321916,0.460344,-0.057715,0.316834,0.520933,-0.056316,0.374075,0.534168,-0.028349,0.367485,0.448742,-0.048103,0.350288,0.4701,-0.052698,0.341102,0.518389,-0.051533,0.023638,0.090557,0.02274,-0.009552,0.072525,0.006538,-0.025831,0.052776,-0.013169,-0.028715,0.029655,-0.041534,-0.021239,0.005926,-0.057682,-0.025494,0.004199,0.003868,-0.024966,-0.02681,0.001735,-0.027373,-0.049713,-0.003612,-0.026641,-0.069154,-0.020968,-0.004112,-0.003433,0.006324,-0.010819,-0.028984,-0.020393,-0.018915,-0.014182,-0.046695,-0.024545,0.003428,-0.057211,0.016082,-0.004808,-0.001814,0.009656,-0.022912,-0.024071,0.000821,-0.0112,-0.046743,-0.004261,0.008885,-0.05785,0.030061,0.009813,-0.009631,0.030125,-0.011029,-0.020156,0.015204,-0.010105,-0.04115,0.008914,0.006243,-0.053601
2026-07-21T20:55:06.989,adrian,20260721_205103,D,Left,0.991,0.361893,0.769666,0.0,0.30679,0.739436,-0.02243,0.270856,0.659004,-0.035927,0.268274,0.584944,-0.051845,0.284618,0.518914,-0.066376,0.281852,0.510335,-0.004858,0.274006,0.395748,-0.023797,0.273765,0.329237,-0.040137,0.277604,0.269664,-0.052702,0.312814,0.508057,-0.009669,0.30572,0.405306,-0.044853,0.291611,0.454702,-0.064749,0.286328,0.510678,-0.070836,0.34296,0.515929,-0.018175,0.34082,0.414132,-0.048714,0.324287,0.461656,-0.058167,0.318965,0.522608,-0.056809,0.375422,0.534814,-0.02916,0.369554,0.449591,-0.048593,0.352101,0.470848,-0.053022,0.342267,0.519032,-0.051928,0.02255,0.091036,0.023614,-0.010442,0.072848,0.007325,-0.026594,0.053097,-0.012749,-0.029083,0.029984,-0.041895,-0.02126,0.006779,-0.058281,-0.025574,0.003936,0.003694,-0.024934,-0.026894,0.001684,-0.027283,-0.049692,-0.003865,-0.026678,-0.069109,-0.021501,-0.00404,-0.003361,0.00627,-0.010519,-0.029214,-0.020894,-0.018454,-0.013838,-0.046657,-0.023881,0.003822,-0.056912,0.016151,-0.004842,-0.00187,0.010343,-0.022815,-0.024141,0.001048,-0.011079,-0.046717,-0.00376,0.009043,-0.057234,0.029929,0.009982,-0.009468,0.030408,-0.010771,-0.020167,0.015282,-0.010207,-0.040985,0.008766,0.006313,-0.053467
2026-07-21T20:55:07.112,adrian,20260721_205103,D,Left,0.9913,0.364607,0.76807,0.0,0.310093,0.736028,-0.021686,0.274437,0.654318,-0.034727,0.272524,0.580318,-0.050273,0.289776,0.515107,-0.064406,0.28571,0.505916,-0.004043,0.277827,0.391761,-0.022692,0.277854,0.325277,-0.038618,0.281684,0.266176,-0.050806,0.316729,0.50353,-0.008938,0.310213,0.402687,-0.043321,0.296662,0.452338,-0.061966,0.291759,0.508508,-0.067236,0.347032,0.511808,-0.017561,0.344949,0.410395,-0.047594,0.328844,0.459145,-0.055454,0.323862,0.520653,-0.053,0.379272,0.53154,-0.028659,0.37335,0.447037,-0.047806,0.356121,0.469287,-0.051203,0.34666,0.51754,-0.049245,0.022465,0.09144,0.022858,-0.010694,0.072881,0.007119,-0.026598,0.052987,-0.012748,-0.02901,0.029789,-0.041376,-0.020858,0.006478,-0.058238,-0.025403,0.003709,0.004445,-0.024918,-0.026989,0.002138,-0.027127,-0.049494,-0.003784,-0.026549,-0.068919,-0.020886,-0.00396,-0.003551,0.006324,-0.010173,-0.02886,-0.020616,-0.017954,-0.013257,-0.045929,-0.023467,0.004138,-0.056008,0.016235,-0.004438,-0.002304,0.01021,-0.022427,-0.024598,0.001055,-0.01045,-0.04646,-0.003445,0.009543,-0.056734,0.029751,0.01062,-0.009999,0.030067,-0.010129,-0.020884,0.015091,-0.009301,-0.041622,0.008691,0.006857,-0.05339
2026-07-21T20:55:07.252,adrian,20260721_205103,D,Left,0.9913,0.370739,0.768159,0.0,0.31628,0.736683,-0.021938,0.280361,0.654993,-0.035127,0.277781,0.580297,-0.050737,0.295077,0.515869,-0.064912,0.291142,0.505515,-0.004877,0.282675,0.391317,-0.023885,0.282266,0.324434,-0.039877,0.285934,0.264562,-0.05209,0.322077,0.502801,-0.009785,0.315555,0.402393,-0.044703,0.30241,0.455127,-0.062918,0.298061,0.51288,-0.067733,0.352542,0.511067,-0.018458,0.350899,0.409949,-0.048856,0.334658,0.459846,-0.05631,0.3296,0.521504,-0.053511,0.385024,0.530793,-0.02964,0.379385,0.445938,-0.04883,0.361926,0.468421,-0.052036,0.352195,0.516763,-0.049949,0.022381,0.091434,0.02389,-0.010729,0.073107,0.00786,-0.026393,0.053467,-0.01213,-0.028917,0.030363,-0.041244,-0.020883,0.007326,-0.058144,-0.025382,0.003715,0.004331,-0.025126,-0.027021,0.002299,-0.027398,-0.049283,-0.003642,-0.026968,-0.068861,-0.020907,-0.003956,-0.003446,0.006243,-0.010033,-0.028557,-0.021012,-0.017708,-0.012296,-0.045535,-0.022694,0.005482,-0.054923,0.016336,-0.004614,-0.002218,0.010587,-0.022227,-0.024616,0.001128,-0.010221,-0.046439,-0.003141,0.009842,-0.055812,0.029817,0.010361,-0.009995,0.03061,-0.010228,-0.020771,0.015457,-0.009422,-0.041296,0.009038,0.006787,-0.053287
